post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id
3623802620984101,,,,2020-10-07 15:15:00,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/120927147_1462342357309841_2497300171768042775_n.mp4?_nc_cat=109&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=PfbTwySWZ74AX-4Bh7Q&_nc_ht=video.feoh1-1.fna&oh=6ec3fb253ece3942d49dbfa797c1d44e&oe=5F9DF4DC,https://scontent.feoh1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/120389132_378420343316740_3360656334232371492_n.jpg?_nc_cat=105&ccb=2&_nc_sid=ccf8b3&_nc_ohc=QzE_4mwfbAYAX9hqd0R&_nc_ht=scontent.feoh1-1.fna&oh=df01a97ed83b5648368382cbd1df0a9c&oe=5FC41C5E,378418406650267.0,15,1,0,https://facebook.com/watch?v=378418406650267,,121398184557913
3623847617646268,"🇨🇴 💕 En familia crecemos, aprendemos y creemos con convicción que un País con sueños y metas alcanzadas es un País feliz.
.
.
#Polito #pormiempresa #politoescolombia #hechoencolombia🇨🇴","🇨🇴 💕 En familia crecemos, aprendemos y creemos con convicción que un País con sueños y metas alcanzadas es un País feliz.
.
.
#Polito #pormiempresa #politoescolombia #hechoencolombia🇨🇴",,2020-10-07 15:04:54,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/121075538_3623847427646287_6306178675198750368_o.png?_nc_cat=109&ccb=2&_nc_sid=8024bb&_nc_ohc=sX3YtZztoXgAX_CPoff&_nc_ht=scontent.feoh1-1.fna&oh=850026ff86911d1e3f0a09652a8bba53&oe=5FC4DF29,,,,28,0,0,https://facebook.com/story.php?story_fbid=3623847617646268&id=121398184557913,,121398184557913
3623585727672457,,,,2020-10-07 13:10:05,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/120926128_351935422622365_2103395423658409544_n.mp4?_nc_cat=107&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=-ljpuow5miEAX_h_8k0&_nc_ht=video.feoh1-1.fna&oh=fe0cd554e527ee28fbb2c6b5bb568b04&oe=5F9DF96C,https://scontent.feoh1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/120389132_392241641792063_6010175131666595108_n.jpg?_nc_cat=102&ccb=2&_nc_sid=ccf8b3&_nc_ohc=3xpk9tnItZAAX_8G3oO&_nc_ht=scontent.feoh1-1.fna&oh=d06877d7dc17d9d2fe839d317ad276c2&oe=5FC27A10,392240498458844.0,32,0,0,https://facebook.com/watch?v=392240498458844,,121398184557913
3623152784382418,"🇨🇴💕🙌🏼 Cuidar mi empresa es cuidar de mi familia, de mi futuro y de mis sueños.
.
#PORMIEMPRESA #Polito #politoescolombia","🇨🇴💕🙌🏼 Cuidar mi empresa es cuidar de mi familia, de mi futuro y de mis sueños.
.
#PORMIEMPRESA #Polito #politoescolombia",,2020-10-07 10:30:54,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121030253_3623152724382424_4299946611401338250_o.jpg?_nc_cat=101&ccb=2&_nc_sid=8024bb&_nc_ohc=O7z_Wz9e4MwAX-s7qx5&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=a02bdb6b32c1c295b81f95d043bca6a4&oe=5FC3ABBC,,,,32,0,0,https://facebook.com/story.php?story_fbid=3623152784382418&id=121398184557913,,121398184557913
3622994081064955,"Somos más que una empresa, somos una familia que camina unida para cada día llegar hasta tu hogar.
🙌🏼Hoy nos unimos para alzar nuestra voz y seguir apoyando #PORMIEMPRESA, este lugar que tanto nos ha permitido.
🇨🇴💕 Por mi empresa, por tu empresa, por mi País, por familia.
.
.
.
#politokids #politoescolombia #PORMIEMPRESA #pormiempresa❤️ #hechoencolombia🇨🇴","Somos más que una empresa, somos una familia que camina unida para cada día llegar hasta tu hogar.
🙌🏼Hoy nos unimos para alzar nuestra voz y seguir apoyando #PORMIEMPRESA, este lugar que tanto nos ha permitido.
🇨🇴💕 Por mi empresa, por tu empresa, por mi País, por familia.
.
.
.
#politokids #politoescolombia #PORMIEMPRESA #pormiempresa❤️ #hechoencolombia🇨🇴",,2020-10-07 09:30:54,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121153523_3622994031064960_761941963423450499_o.jpg?_nc_cat=111&ccb=2&_nc_sid=8024bb&_nc_ohc=_ck7jPh5r5IAX_i_Cu6&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=98a1a73320563f1635e1c7fa38dbc982&oe=5FC20B43,,,,136,0,0,https://facebook.com/story.php?story_fbid=3622994081064955&id=121398184557913,,121398184557913
3622971794400517,"Durante 40 años hemos construido empresa, familia y país 🇨🇴 💕.
Hoy nos unimos #PORMIEMPRESA para seguir apoyando nuestro lugar de trabajo, la industria local y el crecimiento de todos los hogares .
.
.
.
#politoescolombia #politokids #hechoencolombia🇨🇴 #PORMIEMPRESA #pormiempresa❤️","Durante 40 años hemos construido empresa, familia y país 🇨🇴 💕.
Hoy nos unimos #PORMIEMPRESA para seguir apoyando nuestro lugar de trabajo, la industria local y el crecimiento de todos los hogares .
.
.
.
#politoescolombia #politokids #hechoencolombia🇨🇴 #PORMIEMPRESA #pormiempresa❤️",,2020-10-07 08:59:25,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/121064200_3622971721067191_354201873058463891_o.png?_nc_cat=107&ccb=2&_nc_sid=8024bb&_nc_ohc=Nl7eqLrm7y8AX_bppA-&_nc_ht=scontent.feoh1-1.fna&oh=2bb854d23ed672ce173b7ddd310a07b6&oe=5FC1F17B,,,,29,2,0,https://facebook.com/story.php?story_fbid=3622971794400517&id=121398184557913,,121398184557913
3617758988255131,"💞✨ Ideales para combinar con vestidos, shorts, faldas o jeans ¡tú decides!.
Encuentra estos zapatos en tallas desde 19 a 27.
.
Disponibles en www.polito.com.co, tiendas físicas y en la línea 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","💞✨ Ideales para combinar con vestidos, shorts, faldas o jeans ¡tú decides!.
Encuentra estos zapatos en tallas desde 19 a 27.
.
Disponibles en www.polito.com.co, tiendas físicas y en la línea 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-06 20:00:56,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120926419_3617758958255134_3321094324901220155_o.jpg?_nc_cat=109&ccb=2&_nc_sid=8024bb&_nc_ohc=Qx92gXmgmh0AX-7nitE&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=69d4e390d43b626e13cebef99f3e44df&oe=5FC23D4A,,,,34,0,0,https://facebook.com/story.php?story_fbid=3617758988255131&id=121398184557913,http://www.polito.com.co/,121398184557913
3617752481589115,"💕 🔆 Los amigos son sinónimo de sonrisas y momentos increíbles.
.
Encuentra ahora la nueva colección disponible en tiendas físicas, tienda online 👆puedes encontrar el link directo en nuestro perfil y en la línea POLIⓣⓞCHAT✨ 3053473055, ¡te esperamos!.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil","💕 🔆 Los amigos son sinónimo de sonrisas y momentos increíbles.
.
Encuentra ahora la nueva colección disponible en tiendas físicas, tienda online 👆puedes encontrar el link directo en nuestro perfil y en la línea POLIⓣⓞCHAT✨ 3053473055, ¡te esperamos!.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil",,2020-10-06 13:30:56,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120948063_3617752431589120_516319019072635961_o.jpg?_nc_cat=104&ccb=2&_nc_sid=8024bb&_nc_ohc=hXkRgaHylYkAX96gARM&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=3cd8a8ed3cef4586513bfbd5b38abc37&oe=5FC24F59,,,,39,0,0,https://facebook.com/story.php?story_fbid=3617752481589115&id=121398184557913,,121398184557913
3617746144923082,"✨Que la experiencia a la hora de correr, jugar o bailar sea siempre la más confortable.
.
🍃👉Disponibles en tallas 19 a 27.
.
Encuéntralos en www.polito.com.co, tiendas físicas y en la línea 3053473055.
.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniño #zapatosparaniño #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","✨Que la experiencia a la hora de correr, jugar o bailar sea siempre la más confortable.
.
🍃👉Disponibles en tallas 19 a 27.
.
Encuéntralos en www.polito.com.co, tiendas físicas y en la línea 3053473055.
.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniño #zapatosparaniño #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-06 08:00:56,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120908263_3617746101589753_6875095637674126950_o.jpg?_nc_cat=106&ccb=2&_nc_sid=8024bb&_nc_ohc=Zq3ttmOJRO8AX_BLMZe&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=bce69cc347d2c40b0b7e0b6894367e3c&oe=5FC51D05,,,,14,0,0,https://facebook.com/story.php?story_fbid=3617746144923082&id=121398184557913,http://www.polito.com.co/,121398184557913
3617724924925204,"Unos tenis con mucho estilo, ideales para combinar con tu look favorito👟🍃.
👉🏽Disponibles en tallas 28 a 35.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil","Unos tenis con mucho estilo, ideales para combinar con tu look favorito👟🍃.
👉🏽Disponibles en tallas 28 a 35.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil",,2020-10-05 18:00:56,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120923170_3617724888258541_6029331232302842990_o.jpg?_nc_cat=109&ccb=2&_nc_sid=8024bb&_nc_ohc=Vgv2ZSJCxiMAX8bPIHC&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=9195fc20ac765a8b595bff9f289fe38c&oe=5FC2112C,,,,27,2,0,https://facebook.com/story.php?story_fbid=3617724924925204&id=121398184557913,,121398184557913
3617713358259694,"🌈 🍃 La vida está llena de momentos únicos y nos encanta ser parte de ellos.
.
Encuentra este look disponible en la tienda online 👉🏽 el link directo lo encuentras en nuestra bio, tiendas físicas y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil","🌈 🍃 La vida está llena de momentos únicos y nos encanta ser parte de ellos.
.
Encuentra este look disponible en la tienda online 👉🏽 el link directo lo encuentras en nuestra bio, tiendas físicas y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil",,2020-10-05 15:28:59,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120937772_3617713238259706_5816874736612209817_o.jpg?_nc_cat=106&ccb=2&_nc_sid=8024bb&_nc_ohc=Z_fBwgvXMJ8AX_gerdB&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=5312b5a3bbb437f703dc03162e480440&oe=5FC54F9F,,,,29,0,0,https://facebook.com/story.php?story_fbid=3617713358259694&id=121398184557913,,121398184557913
3617533938277636,"C.I CONINDEX S.A, POLITO empresa líder en el mercado, requiere para su equipo de trabajo Community Manager con experiencia de 1 año preferiblemente en el sector moda.

Funciones del cargo:

1. Diseñar, planear y ejecutar la parrilla de contenidos para las diferentes redes sociales Facebook, Instagram, Youtube, Pinterest y Linkedin.

2. Estrategia y gestión de pauta digital.

3. Generación de estrategias enfocadas a los objetivos comerciales de la marca.

5. Responder oportunamente a los clientes que escriban directamente a los perfiles de las redes sociales.

6. Habilidades para generar copys.

Competencias técnicas del cargo:

IIlustrator (Alto)
Photoshop (Alto)
Creatividad (Alto)
Senbilidad por la moda (Alto)
Manejo del tiempo (Alto)
Trabajo en equipo (Alto)

Horario: Lunes a viernes
Salario: A convenir

POLITO
COMMUNITY MANAGER","C.I CONINDEX S.A, POLITO empresa líder en el mercado, requiere para su equipo de trabajo Community Manager con experiencia de 1 año preferiblemente en el sector moda.

Funciones del cargo:

1. Diseñar, planear y ejecutar la parrilla de contenidos para las diferentes redes sociales Facebook, Instagram, Youtube, Pinterest y Linkedin.

2. Estrategia y gestión de pauta digital.

3. Generación de estrategias enfocadas a los objetivos comerciales de la marca.

5. Responder oportunamente a los clientes que escriban directamente a los perfiles de las redes sociales.

6. Habilidades para generar copys.

Competencias técnicas del cargo:

IIlustrator (Alto)
Photoshop (Alto)
Creatividad (Alto)
Senbilidad por la moda (Alto)
Manejo del tiempo (Alto)
Trabajo en equipo (Alto)

Horario: Lunes a viernes
Salario: A convenir","POLITO
COMMUNITY MANAGER",2020-10-05 14:04:50,,,,,16,1,0,https://facebook.com/story.php?story_fbid=3617533938277636&id=121398184557913,,121398184557913
3608360839194946,"💫 Para saltar, correr, jugar, trepar, ir de compras son los tenis Polito, con colores que van bien con cualquier look.
.
Disponibles en tallas 20 a 27 y 28 a 35.
Encuéntralos en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniño #zapatosparaniño #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","💫 Para saltar, correr, jugar, trepar, ir de compras son los tenis Polito, con colores que van bien con cualquier look.
.
Disponibles en tallas 20 a 27 y 28 a 35.
Encuéntralos en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniño #zapatosparaniño #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-03 17:30:04,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120705238_3608360782528285_2917870827266936255_o.jpg?_nc_cat=105&ccb=2&_nc_sid=8024bb&_nc_ohc=-5W4BGRtmSwAX-aio7G&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=c7ee0837ccaa307d500918cfbf05437a&oe=5FC358E2,,,,31,0,0,https://facebook.com/story.php?story_fbid=3608360839194946&id=121398184557913,http://www.polito.com.co/,121398184557913
3608546922509671,"💫 En Polito construimos país, somos una empresa 100% Colombiana que apoya el comercio nacional y a cientos de familias que hoy hacen parte de nuestra familia Polito.
.
🇨🇴 Cada vez que compras Polito estás apoyando la industria Colombiana y siendo parte del desarrollo de nuestro país.
.
#hechoencolombia #manoscolombianas🙌🇨🇴 #modacolombiana #vistetedecolombia","💫 En Polito construimos país, somos una empresa 100% Colombiana que apoya el comercio nacional y a cientos de familias que hoy hacen parte de nuestra familia Polito.
.
🇨🇴 Cada vez que compras Polito estás apoyando la industria Colombiana y siendo parte del desarrollo de nuestro país.
.
#hechoencolombia #manoscolombianas🙌🇨🇴 #modacolombiana #vistetedecolombia",,2020-10-03 13:30:45,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120668235_3608546895843007_3909902688768026639_o.jpg?_nc_cat=101&ccb=2&_nc_sid=8024bb&_nc_ohc=4Z24ESORnR8AX82LN4B&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=9dc1a061e003f9be8e63d4fe3dd22e3f&oe=5FC54858,,,,14,0,0,https://facebook.com/story.php?story_fbid=3608546922509671&id=121398184557913,,121398184557913
3608350712529292,"🍃🔆 Definición de comodidad y complemento ideal para un look de sábado soleado.
.
Disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
👉🏼Tallas 28 a 35.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil","🍃🔆 Definición de comodidad y complemento ideal para un look de sábado soleado.
.
Disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
👉🏼Tallas 28 a 35.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil",,2020-10-03 09:30:03,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120780452_3608350679195962_5000539704160935886_o.jpg?_nc_cat=111&ccb=2&_nc_sid=8024bb&_nc_ohc=C9X9PKmXjw4AX-f2xPs&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=515c6cf26c91b4148f205980481148bf&oe=5FC2AF40,,,,41,0,0,https://facebook.com/story.php?story_fbid=3608350712529292&id=121398184557913,http://www.polito.com.co/,121398184557913
3607223989308631,"Un look con toda la comodidad para tu bebé fácil de usar, telas en algodón para que la experiencia de tu bebe sea confortable⭐.
.
Disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 30534730.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #cuidadoyproteccion #ropaparabebe","Un look con toda la comodidad para tu bebé fácil de usar, telas en algodón para que la experiencia de tu bebe sea confortable⭐.
.
Disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ 30534730.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #cuidadoyproteccion #ropaparabebe",,2020-10-02 16:00:04,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120668775_3607223929308637_2809194162084221327_o.jpg?_nc_cat=100&ccb=2&_nc_sid=8024bb&_nc_ohc=H_hTA3WOqLAAX8-t0wh&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=49664dd117e49633c281e9fa08258681&oe=5FC1E6D3,,,,79,2,0,https://facebook.com/story.php?story_fbid=3607223989308631&id=121398184557913,http://www.polito.com.co/,121398184557913
3607246919306338,"Es toda una aventura cuando los más pequeños de la casa dan sus primeros pasos🔆🍃.
👉🏼 Zapatos disponibles desde la talla 16 a 19.
.
Disponibles en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT, el link directo lo encuentras en nuestro perfil.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparabebe #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","Es toda una aventura cuando los más pequeños de la casa dan sus primeros pasos🔆🍃.
👉🏼 Zapatos disponibles desde la talla 16 a 19.
.
Disponibles en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT, el link directo lo encuentras en nuestro perfil.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparabebe #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-02 13:30:04,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120634696_3607246869306343_1965427726712727339_o.jpg?_nc_cat=108&ccb=2&_nc_sid=8024bb&_nc_ohc=bchCPkwaUswAX8QNknY&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=8cfdc5de7a3e5ec622c0e09a82956cf4&oe=5FC2A59E,,,,35,0,0,https://facebook.com/story.php?story_fbid=3607246919306338&id=121398184557913,http://www.polito.com.co/,121398184557913
3607195072644856,"Para tu bebé toda la comodidad, 🍃 frescura y posibilidad de movimiento con telas suaves.
.
Look disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ , el link directo lo encuentras en nuestro perfil.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #cuidadoyproteccion #ropaparabebe","Para tu bebé toda la comodidad, 🍃 frescura y posibilidad de movimiento con telas suaves.
.
Look disponible en tiendas físicas, www.polito.com.co y en la línea POLIⓣⓞCHAT✨ , el link directo lo encuentras en nuestro perfil.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #cuidadoyproteccion #ropaparabebe",,2020-10-02 08:00:03,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120571717_3607195015978195_6688605441667845623_o.jpg?_nc_cat=104&ccb=2&_nc_sid=8024bb&_nc_ohc=x6WkhqLe7v8AX8fAQcS&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=d6e3c83c92ed9c24ec641f8677bff945&oe=5FC3D22B,,,,53,0,0,https://facebook.com/story.php?story_fbid=3607195072644856&id=121398184557913,http://www.polito.com.co/,121398184557913
3604191749611855,"👟 🔆 Los zapatos son el complemento ideal para llevar tu look a otro nivel.
Encuentra este y muchos más diseños en www.polito.com.co, tiendas físicas y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","👟 🔆 Los zapatos son el complemento ideal para llevar tu look a otro nivel.
Encuentra este y muchos más diseños en www.polito.com.co, tiendas físicas y en la línea POLIⓣⓞCHAT✨ 3053473055.
.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-01 18:00:33,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120490518_3604191682945195_9106658607195307370_o.jpg?_nc_cat=105&ccb=2&_nc_sid=8024bb&_nc_ohc=wBiB7lsEgmgAX8Od0WO&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=592c0748393e1b85dce0718e21bb3742&oe=5FC2FBD2,,,,30,0,0,https://facebook.com/story.php?story_fbid=3604191749611855&id=121398184557913,http://www.polito.com.co/,121398184557913
3602099076487789,"¿Sabías qué contamos con una completa línea de calzado?.
Tenis disponible desde la talla 28 a 35.
Encuéntra todo el calzado Polito en tiendas físicas, www.polito.com.co y línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil","¿Sabías qué contamos con una completa línea de calzado?.
Tenis disponible desde la talla 28 a 35.
Encuéntra todo el calzado Polito en tiendas físicas, www.polito.com.co y línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#Politokids #ropainfantil #politoesdiversiónsinlimites #calzadoparaniña #zapatosparaniña #hechoencolombia #politoescolombia #comodidadydiversion #vistetedecolombia #ropainfantil #calzadoinfantil",,2020-10-01 12:30:45,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/120560662_3602099026487794_898929025177341885_o.jpg?_nc_cat=103&ccb=2&_nc_sid=8024bb&_nc_ohc=Kv2CR67AM38AX9T7EIf&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=def74c5d650041fdd8bc1a7ac620d509&oe=5FC3ACE3,,,,27,1,0,https://facebook.com/story.php?story_fbid=3602099076487789&id=121398184557913,http://www.polito.com.co/,121398184557913
3690819407615755,"Fin de semana de pijamada en casa, cómodas y suaves para jugar sin límites🌙🏡💫🤸🏻‍♂️

Encuentra nuestros productos en tiendas, www.polito.com.co y en nuestra línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#politokids #politoescolombia #ropaparaniños #hechoencolombia #pijamasparaniños #pijamada #diversionenfamilia","Fin de semana de pijamada en casa, cómodas y suaves para jugar sin límites🌙🏡💫🤸🏻‍♂️

Encuentra nuestros productos en tiendas, www.polito.com.co y en nuestra línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#politokids #politoescolombia #ropaparaniños #hechoencolombia #pijamasparaniños #pijamada #diversionenfamilia",,2020-10-31 10:02:58,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/123379053_3690819360949093_1749640089265695073_o.jpg?_nc_cat=103&ccb=2&_nc_sid=9e2e56&_nc_ohc=nHx9QJ6TbdEAX8EsB8x&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=7e6ea9bf4e2cf615d65de8f3c68c7837&oe=5FC17F0F,,,,19,0,0,https://facebook.com/story.php?story_fbid=3690819407615755&id=121398184557913,http://www.polito.com.co/,121398184557913
3682774755086887,"Nos encanta la variedad de colores 🌈 y texturas en prendas cómodas para el día a día ☀️

Elige tus favoritos y combínalos para el crear look ideal 💫

Te esperamos en nuestras tiendas, www.polito.com.co y en nuestra línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#polito #politokids #politoescolombia #ropaparaniños #hechoencolombia","Nos encanta la variedad de colores 🌈 y texturas en prendas cómodas para el día a día ☀️

Elige tus favoritos y combínalos para el crear look ideal 💫

Te esperamos en nuestras tiendas, www.polito.com.co y en nuestra línea POLIⓣⓞCHAT✨ 3053473055.
.
.
#polito #politokids #politoescolombia #ropaparaniños #hechoencolombia",,2020-10-28 11:43:48,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/123063345_3682774698420226_2527934369594731886_o.jpg?_nc_cat=100&ccb=2&_nc_sid=9e2e56&_nc_ohc=lyv3sQGlelkAX-_jTKN&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=87cf87cc3a45cf7c8216f61d4163c9d0&oe=5FC3E8AF,,,,124,1,0,https://facebook.com/story.php?story_fbid=3682774755086887&id=121398184557913,http://www.polito.com.co/,121398184557913
